,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,24,7,1,73,20,53,79
1,2,Man City,31,15,16,25,2,4,81,22,59,77
4,3,Man Utd,31,16,15,18,7,6,61,41,20,63
2,4,Spurs,31,17,14,20,1,10,59,35,24,61
3,5,Arsenal,31,15,16,18,6,7,63,41,22,61
5,6,Chelsea,32,16,16,18,6,8,55,35,20,61
6,7,Wolves,32,16,16,13,8,11,40,37,3,60
7,8,Watford,32,17,15,12,8,12,44,48,-4,45
8,9,West Ham,32,15,17,12,7,13,43,48,-5,44
9,10,Leicester,32,16,16,12,6,14,40,43,-3,43
10,11,Everton,32,16,16,11,8,13,45,44,1,42
11,12,Bournemouth,32,16,16,11,6,15,43,56,-13,41
13,13,Crystal Palace,31,15,16,10,6,15,37,41,-4,38
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,38
14,15,Brighton,32,16,16,10,7,15,36,48,-12,37
15,16,Southampton,32,17,15,7,11,14,36,52,-16,35
16,17,Burnley,32,16,16,9,6,17,36,59,-23,33
17,18,Cardiff,32,15,17,9,4,19,30,61,-31,31
18,19,Fulham,32,16,16,4,5,23,30,72,-42,17
19,20,Huddersfield,32,16,16,3,5,24,18,58,-40,14
