,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,91,28,63,89
0,2,Liverpool,36,18,18,26,8,2,81,23,58,86
2,3,Spurs,37,19,18,22,3,12,71,47,24,69
4,4,Man Utd,36,18,18,20,8,8,70,48,22,68
3,5,Arsenal,37,18,19,19,9,9,68,46,22,66
5,6,Chelsea,36,18,18,18,10,8,56,41,15,64
6,7,Wolves,36,18,18,15,10,11,46,42,4,55
7,8,Watford,36,18,18,15,9,12,50,48,2,54
10,9,Everton,36,18,18,15,7,14,52,48,4,52
14,10,Brighton,37,19,18,13,9,15,46,52,-6,48
11,11,Bournemouth,37,18,19,14,5,18,53,67,-14,47
9,12,Leicester,36,18,18,13,6,17,42,48,-6,45
8,13,West Ham,36,18,18,12,9,15,45,52,-7,45
13,14,Crystal Palace,36,18,18,11,7,18,41,48,-7,40
12,15,Newcastle,36,18,18,10,10,16,35,45,-10,40
15,16,Southampton,36,18,18,10,10,16,46,60,-14,40
17,17,Cardiff,36,18,18,9,6,21,32,70,-38,33
16,18,Burnley,36,18,18,8,8,20,38,66,-28,32
18,19,Fulham,36,18,18,5,5,26,37,78,-41,20
19,20,Huddersfield,36,18,18,5,5,26,23,66,-43,20
