,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,28,8,1,83,24,59,92
1,2,Man City,37,18,19,28,2,7,94,27,67,86
2,3,Spurs,37,19,18,23,2,12,66,41,25,71
5,4,Chelsea,37,18,19,20,9,8,59,37,22,70
4,5,Man Utd,37,19,18,20,8,9,73,52,21,70
6,6,Wolves,37,18,19,14,12,11,46,46,0,67
3,7,Arsenal,37,18,19,19,7,11,66,48,18,65
7,8,Watford,37,19,18,16,10,11,56,52,4,59
10,9,Everton,37,18,19,14,9,14,52,48,4,52
9,10,Leicester,37,19,18,14,7,16,46,52,-6,50
14,11,Brighton,37,19,18,14,6,17,37,47,-10,48
13,12,Crystal Palace,37,19,18,12,7,18,43,47,-4,45
12,13,Newcastle,37,18,19,11,9,17,37,47,-10,45
8,14,West Ham,37,18,19,12,8,17,45,59,-14,45
11,15,Bournemouth,37,18,19,12,7,18,49,65,-16,45
15,16,Southampton,37,19,18,9,13,15,46,57,-11,43
16,17,Burnley,37,19,18,9,9,19,41,69,-28,36
17,18,Cardiff,37,18,19,8,6,23,30,69,-39,30
18,19,Fulham,37,19,18,7,7,23,37,76,-39,28
19,20,Huddersfield,37,18,19,4,6,27,26,69,-43,18
