,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,80,23,57,89
1,2,Man City,35,17,18,27,2,6,90,26,64,83
2,3,Spurs,36,18,18,22,2,12,62,41,21,68
4,4,Man Utd,35,18,17,19,8,8,69,48,21,67
5,5,Chelsea,35,17,18,19,8,8,58,37,21,66
6,6,Wolves,35,17,18,14,10,11,43,43,0,65
3,7,Arsenal,35,17,18,18,6,11,65,48,17,61
7,8,Watford,35,18,17,16,8,11,54,50,4,57
10,9,Everton,36,18,18,13,9,14,50,48,2,49
9,10,Leicester,35,18,17,14,6,15,46,48,-2,49
12,11,Newcastle,35,17,18,11,9,15,36,43,-7,45
14,12,Brighton,35,18,17,13,6,16,36,46,-10,45
11,13,Bournemouth,36,18,18,12,7,17,49,61,-12,45
8,14,West Ham,36,18,18,12,7,17,44,58,-14,44
13,15,Crystal Palace,36,18,18,11,7,18,41,47,-6,42
15,16,Southampton,36,18,18,9,12,15,45,56,-11,42
16,17,Burnley,35,18,17,8,9,18,40,67,-27,33
17,18,Cardiff,36,18,18,8,6,22,30,67,-37,30
18,19,Fulham,36,18,18,7,6,23,36,75,-39,27
19,20,Huddersfield,36,18,18,4,6,26,23,65,-42,18
