,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,80,23,57,88
1,2,Man City,35,17,18,27,4,4,88,24,64,85
3,3,Arsenal,35,17,18,21,7,7,75,47,28,71
2,4,Spurs,36,18,18,22,4,10,68,42,26,70
4,5,Man Utd,35,18,17,19,8,8,63,46,17,67
5,6,Chelsea,35,17,18,19,7,9,55,38,17,65
6,7,Wolves,35,17,18,13,10,12,43,43,0,62
7,8,Watford,35,18,17,15,8,12,49,49,0,54
9,9,Leicester,35,18,17,15,6,14,49,44,5,52
10,10,Everton,36,18,18,13,7,16,52,52,0,47
8,11,West Ham,36,18,18,13,7,16,45,52,-7,47
11,12,Bournemouth,35,17,18,13,6,16,51,64,-13,47
12,13,Newcastle,35,17,18,10,9,16,34,45,-11,42
13,14,Crystal Palace,36,18,18,10,8,18,42,49,-7,40
14,15,Brighton,35,18,17,10,10,15,36,46,-10,40
15,16,Southampton,35,18,17,8,11,16,37,56,-19,38
17,17,Cardiff,35,17,18,10,6,19,32,62,-30,36
16,18,Burnley,35,18,17,9,6,20,42,67,-25,33
19,19,Huddersfield,36,18,18,3,8,25,22,64,-42,17
18,20,Fulham,35,18,17,4,5,26,30,80,-50,17
