,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,29,2,4,96,23,73,89
0,2,Liverpool,36,18,18,24,8,4,75,26,49,80
3,3,Arsenal,35,17,18,21,7,7,72,46,26,70
5,4,Chelsea,35,17,18,21,7,7,59,34,25,70
2,5,Spurs,35,18,17,22,2,11,65,41,24,68
4,6,Man Utd,35,18,17,19,9,7,65,47,18,66
7,7,Watford,35,18,17,16,7,12,52,48,4,55
6,8,Wolves,35,17,18,15,9,11,49,43,6,54
9,9,Leicester,35,18,17,14,5,16,46,48,-2,47
11,10,Bournemouth,35,17,18,14,5,16,53,62,-9,47
8,11,West Ham,35,17,18,13,7,15,46,55,-9,46
14,12,Brighton,35,18,17,12,6,17,41,51,-10,42
10,13,Everton,35,17,18,11,8,16,47,50,-3,41
12,14,Newcastle,35,17,18,11,8,16,36,47,-11,41
13,15,Crystal Palace,35,18,17,11,7,17,45,47,-2,40
15,16,Southampton,35,18,17,9,9,17,42,59,-17,36
16,17,Burnley,35,18,17,9,6,20,40,67,-27,33
17,18,Cardiff,35,17,18,9,4,22,31,73,-42,31
18,19,Fulham,35,18,17,5,5,25,34,77,-43,20
19,20,Huddersfield,36,18,18,3,5,28,19,69,-50,14
