,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,3,4,103,24,79,96
0,2,Liverpool,38,19,19,24,9,5,77,29,48,81
5,3,Chelsea,38,19,19,23,8,7,64,35,29,77
3,4,Arsenal,38,19,19,21,9,8,78,54,24,72
2,5,Spurs,38,19,19,22,4,12,67,46,21,70
4,6,Man Utd,38,19,19,20,9,9,67,51,16,69
6,7,Wolves,38,19,19,17,10,11,54,44,10,61
7,8,Watford,37,19,18,16,7,14,53,52,1,55
8,9,West Ham,37,18,19,14,8,15,49,57,-8,50
11,10,Bournemouth,38,19,19,15,5,18,59,70,-11,50
13,11,Crystal Palace,38,19,19,14,7,17,58,50,8,49
9,12,Leicester,38,19,19,14,7,17,48,54,-6,49
12,13,Newcastle,38,19,19,13,8,17,41,50,-9,47
14,14,Brighton,38,19,19,13,7,18,45,56,-11,46
10,15,Everton,38,19,19,11,9,18,48,55,-7,42
15,16,Southampton,38,19,19,10,10,18,45,62,-17,40
16,17,Burnley,38,19,19,11,7,20,48,70,-22,40
17,18,Cardiff,38,19,19,10,4,24,33,81,-48,34
18,19,Fulham,38,19,19,6,5,27,37,83,-46,23
19,20,Huddersfield,38,19,19,3,6,29,21,72,-51,15
