,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,84,21,63,86
0,2,Liverpool,35,18,17,26,8,1,79,23,56,86
3,3,Arsenal,35,17,18,20,6,9,70,47,23,67
2,4,Spurs,35,18,17,21,3,11,63,37,26,66
5,5,Chelsea,35,17,18,19,8,8,56,39,17,66
4,6,Man Utd,34,18,16,18,9,7,62,44,18,65
6,7,Wolves,35,17,18,13,11,11,45,40,5,63
7,8,Watford,35,18,17,14,8,13,46,49,-3,51
8,9,West Ham,35,17,18,13,8,14,45,49,-4,48
10,10,Everton,35,17,18,13,7,15,47,46,1,47
9,11,Leicester,35,18,17,12,8,15,44,49,-5,45
11,12,Bournemouth,35,17,18,12,7,16,50,61,-11,45
13,13,Crystal Palace,35,18,17,12,6,17,39,45,-6,44
12,14,Newcastle,35,17,18,10,9,16,36,48,-12,42
15,15,Southampton,35,18,17,9,10,16,38,54,-16,40
14,16,Brighton,35,18,17,10,8,17,34,49,-15,38
17,17,Cardiff,35,17,18,9,7,19,33,62,-29,34
16,18,Burnley,35,18,17,8,9,18,40,65,-25,33
18,19,Fulham,35,18,17,5,5,25,32,77,-45,20
19,20,Huddersfield,35,17,18,4,7,24,21,59,-38,19
