,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,4,4,85,22,63,82
0,2,Liverpool,34,17,17,25,7,2,75,22,53,82
2,3,Spurs,35,18,17,22,3,10,61,35,26,69
3,4,Arsenal,35,17,18,19,9,7,66,42,24,66
4,5,Man Utd,33,17,16,19,7,7,69,44,25,64
5,6,Chelsea,34,17,17,19,6,9,56,38,18,63
9,7,Leicester,35,18,17,16,5,14,46,44,2,53
6,8,Wolves,35,17,18,14,9,12,46,47,-1,51
7,9,Watford,35,18,17,13,9,13,46,52,-6,48
10,10,Everton,34,17,17,13,7,14,47,44,3,46
14,11,Brighton,35,18,17,13,7,15,41,47,-6,46
8,12,West Ham,35,17,18,13,6,16,42,49,-7,45
11,13,Bournemouth,35,17,18,13,5,17,49,62,-13,44
13,14,Crystal Palace,35,18,17,10,10,15,41,44,-3,40
12,15,Newcastle,35,17,18,9,10,16,35,47,-12,37
15,16,Southampton,35,18,17,8,10,17,39,57,-18,34
16,17,Burnley,34,17,17,9,7,18,41,64,-23,34
17,18,Cardiff,34,17,17,8,4,22,29,69,-40,28
18,19,Fulham,35,18,17,4,7,24,31,76,-45,19
19,20,Huddersfield,35,17,18,4,6,25,20,60,-40,18
