,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,28,3,6,94,29,65,87
0,2,Liverpool,36,18,18,25,8,3,78,25,53,83
3,3,Arsenal,37,18,19,23,7,7,76,43,33,76
4,4,Man Utd,37,19,18,21,8,8,73,45,28,71
2,5,Spurs,37,19,18,22,4,11,67,43,24,70
5,6,Chelsea,37,18,19,21,7,9,62,43,19,70
6,7,Wolves,36,18,18,14,11,11,46,44,2,53
8,8,West Ham,36,18,18,15,7,14,48,52,-4,52
7,9,Watford,37,19,18,14,9,14,51,54,-3,51
11,10,Bournemouth,37,18,19,14,7,16,51,62,-11,49
10,11,Everton,37,18,19,13,9,15,49,50,-1,48
9,12,Leicester,37,19,18,13,7,17,42,50,-8,46
14,13,Brighton,37,19,18,12,8,17,41,52,-11,44
13,14,Crystal Palace,37,19,18,11,7,19,46,57,-11,40
15,15,Southampton,36,18,18,9,12,15,40,55,-15,39
12,16,Newcastle,36,18,18,9,9,18,32,46,-14,36
16,17,Burnley,37,19,18,9,7,21,42,70,-28,34
17,18,Cardiff,37,18,19,9,5,23,37,77,-40,32
19,19,Huddersfield,37,18,19,6,6,25,29,65,-36,24
18,20,Fulham,36,18,18,6,5,25,35,77,-42,23
