,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,82,21,61,77
0,2,Liverpool,31,16,15,23,7,1,70,18,52,76
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,6,7,65,44,21,61
6,5,Wolves,32,16,16,13,9,10,44,39,5,61
4,6,Man Utd,30,16,14,17,7,6,58,40,18,60
5,7,Chelsea,31,15,16,17,7,7,52,35,17,59
7,8,Watford,31,16,15,12,7,12,45,48,-3,44
8,9,West Ham,31,15,16,12,6,13,41,46,-5,43
9,10,Leicester,31,16,15,12,5,14,40,43,-3,42
10,11,Everton,31,15,16,11,7,13,43,42,1,41
14,12,Brighton,32,16,16,11,7,14,37,44,-7,40
11,13,Bournemouth,31,15,16,11,5,15,43,56,-13,40
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,38
13,15,Crystal Palace,31,15,16,9,7,15,37,42,-5,36
15,16,Southampton,32,17,15,8,9,15,38,55,-17,36
16,17,Burnley,32,16,16,8,7,17,36,60,-24,31
17,18,Cardiff,31,15,16,8,4,19,27,58,-31,28
18,19,Fulham,32,16,16,4,5,23,29,73,-44,17
19,20,Huddersfield,32,16,16,3,6,23,19,58,-39,15
