,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,4,4,86,25,61,82
0,2,Liverpool,34,17,17,25,7,2,78,25,53,82
2,3,Spurs,35,18,17,21,3,11,65,39,26,66
5,4,Chelsea,34,17,17,19,7,8,62,41,21,64
4,5,Man Utd,33,17,16,19,7,7,63,45,18,64
3,6,Arsenal,35,17,18,19,6,10,66,52,14,63
7,7,Watford,35,18,17,15,7,13,48,48,0,52
6,8,Wolves,34,17,17,14,9,11,43,40,3,51
10,9,Everton,34,17,17,14,7,13,53,45,8,49
9,10,Leicester,34,17,17,13,7,14,43,45,-2,46
8,11,West Ham,34,17,17,12,6,16,43,57,-14,42
11,12,Bournemouth,35,17,18,12,6,17,45,59,-14,42
14,13,Brighton,34,17,17,11,8,15,37,44,-7,41
12,14,Newcastle,34,17,17,10,9,15,34,43,-9,39
13,15,Crystal Palace,35,18,17,10,7,18,43,50,-7,37
15,16,Southampton,34,17,17,9,9,16,40,55,-15,36
17,17,Cardiff,34,17,17,10,5,19,35,64,-29,35
16,18,Burnley,34,17,17,9,7,18,38,62,-24,34
19,19,Huddersfield,35,17,18,4,7,24,23,61,-38,19
18,20,Fulham,35,18,17,4,6,25,32,77,-45,18
