,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,28,4,4,92,28,64,88
0,2,Liverpool,36,18,18,27,7,2,86,29,57,88
4,3,Man Utd,36,18,18,21,7,8,74,51,23,70
5,4,Chelsea,37,18,19,21,7,9,69,46,23,70
2,5,Spurs,37,19,18,21,4,12,67,42,25,67
3,6,Arsenal,37,18,19,20,6,11,67,54,13,66
6,7,Wolves,36,18,18,16,9,11,47,40,7,57
10,8,Everton,36,18,18,15,7,14,56,51,5,52
7,9,Watford,37,19,18,15,7,15,50,55,-5,52
9,10,Leicester,36,18,18,14,7,15,45,46,-1,49
12,11,Newcastle,36,18,18,12,9,15,38,45,-7,45
11,12,Bournemouth,37,18,19,13,6,18,47,61,-14,45
14,13,Brighton,37,19,18,12,8,17,40,48,-8,44
8,14,West Ham,36,18,18,12,7,17,45,61,-16,43
13,15,Crystal Palace,37,19,18,11,7,19,45,53,-8,40
15,16,Southampton,36,18,18,10,9,17,43,58,-15,39
17,17,Cardiff,37,18,19,10,5,22,39,73,-34,35
16,18,Burnley,36,18,18,9,7,20,39,65,-26,34
18,19,Fulham,36,18,18,5,6,25,35,77,-42,21
19,20,Huddersfield,36,18,18,4,7,25,24,65,-41,19
