,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,4,4,97,25,72,94
0,2,Liverpool,38,19,19,26,10,2,82,23,59,88
3,3,Arsenal,38,19,19,23,6,9,78,48,30,75
2,4,Spurs,37,19,18,23,3,11,71,44,27,72
5,5,Chelsea,38,19,19,21,6,11,57,40,17,69
4,6,Man Utd,37,19,18,19,7,11,64,49,15,64
7,7,Watford,37,19,18,17,8,12,55,49,6,59
10,8,Everton,37,18,19,16,7,14,53,45,8,55
6,9,Wolves,38,19,19,15,9,14,48,51,-3,54
8,10,West Ham,37,18,19,16,6,15,50,53,-3,54
9,11,Leicester,38,19,19,15,7,16,50,50,0,52
13,12,Crystal Palace,38,19,19,14,6,18,48,50,-2,48
14,13,Brighton,38,19,19,13,6,19,45,60,-15,45
12,14,Newcastle,38,19,19,11,10,17,36,48,-12,43
11,15,Bournemouth,38,19,19,12,6,20,51,68,-17,42
15,16,Southampton,37,19,18,9,12,16,40,61,-21,39
17,17,Cardiff,37,18,19,9,6,22,33,72,-39,33
16,18,Burnley,38,19,19,8,7,23,40,72,-32,31
19,19,Huddersfield,37,18,19,5,6,26,24,67,-43,21
18,20,Fulham,38,19,19,4,8,26,35,82,-47,20
