,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,73,19,54,79
1,2,Man City,31,15,16,25,2,4,82,22,60,77
3,3,Arsenal,32,15,17,19,7,6,68,42,26,64
2,4,Spurs,32,17,15,21,1,10,60,35,25,64
5,5,Chelsea,32,16,16,18,7,7,53,35,18,61
4,6,Man Utd,32,17,15,17,8,7,62,45,17,59
6,7,Wolves,33,16,17,13,10,10,44,41,3,49
7,8,Watford,32,17,15,12,9,11,46,48,-2,45
8,9,West Ham,32,15,17,13,6,13,43,46,-3,45
9,10,Leicester,32,16,16,13,5,14,42,43,-1,44
10,11,Everton,32,16,16,11,7,14,43,44,-1,40
11,12,Bournemouth,32,16,16,11,5,16,43,58,-15,38
14,13,Brighton,32,16,16,10,6,16,35,44,-9,36
12,14,Newcastle,32,16,16,9,8,15,32,43,-11,35
13,15,Crystal Palace,32,16,16,9,7,16,36,44,-8,34
15,16,Southampton,33,17,16,8,10,15,36,54,-18,34
17,17,Cardiff,32,15,17,9,5,18,30,59,-29,32
16,18,Burnley,32,16,16,8,7,17,37,61,-24,31
18,19,Fulham,32,16,16,4,5,23,30,73,-43,17
19,20,Huddersfield,32,16,16,3,6,23,18,57,-39,15
