,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,28,2,6,94,29,65,86
2,2,Spurs,37,19,18,26,2,9,70,36,34,80
0,3,Liverpool,36,18,18,23,10,3,76,28,48,79
5,4,Chelsea,37,18,19,20,9,8,60,39,21,70
4,5,Man Utd,36,18,18,19,8,9,67,49,18,67
3,6,Arsenal,37,18,19,19,8,10,70,51,19,66
6,7,Wolves,36,18,18,14,9,13,45,48,-3,64
7,8,Watford,37,19,18,16,8,13,57,54,3,57
9,9,Leicester,36,18,18,15,7,14,50,47,3,53
10,10,Everton,36,18,18,13,9,14,53,49,4,49
8,11,West Ham,36,18,18,13,8,15,46,54,-8,48
13,12,Crystal Palace,37,19,18,12,9,16,45,48,-3,47
12,13,Newcastle,36,18,18,10,10,16,36,49,-13,43
14,14,Brighton,37,19,18,12,6,19,46,58,-12,42
15,15,Southampton,36,18,18,9,11,16,53,65,-12,41
11,16,Bournemouth,37,18,19,11,5,21,50,73,-23,40
17,17,Cardiff,37,18,19,11,5,21,36,71,-35,38
16,18,Burnley,36,18,18,10,6,20,37,62,-25,36
18,19,Fulham,36,18,18,6,6,24,38,80,-42,24
19,20,Huddersfield,36,18,18,4,8,24,24,63,-39,20
