,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,8,2,77,21,56,86
1,2,Man City,36,18,18,27,4,5,91,24,67,85
2,3,Spurs,37,19,18,23,3,11,70,40,30,72
3,4,Arsenal,37,18,19,21,8,8,73,43,30,71
4,5,Man Utd,36,18,18,21,8,7,74,48,26,71
5,6,Chelsea,36,18,18,21,8,7,59,35,24,71
7,7,Watford,36,18,18,16,8,12,47,47,0,56
9,8,Leicester,36,18,18,16,6,14,51,48,3,54
6,9,Wolves,36,18,18,14,10,12,44,44,0,52
10,10,Everton,36,18,18,13,9,14,52,48,4,48
8,11,West Ham,36,18,18,13,6,17,47,58,-11,45
11,12,Bournemouth,37,18,19,12,8,17,48,63,-15,44
14,13,Brighton,37,19,18,12,7,18,45,54,-9,43
13,14,Crystal Palace,37,19,18,11,8,18,43,54,-11,41
12,15,Newcastle,36,18,18,10,8,18,32,48,-16,38
15,16,Southampton,36,18,18,8,10,18,38,61,-23,34
16,17,Burnley,36,18,18,9,7,20,40,68,-28,34
17,18,Cardiff,37,18,19,9,6,22,33,73,-40,33
18,19,Fulham,36,18,18,5,8,23,34,75,-41,23
19,20,Huddersfield,36,18,18,3,6,27,21,67,-46,15
