,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,78,21,57,89
1,2,Man City,38,19,19,27,5,6,92,26,66,86
3,3,Arsenal,38,19,19,22,8,8,74,43,31,74
4,4,Man Utd,37,19,18,22,8,7,75,48,27,74
2,5,Spurs,37,19,18,23,3,11,70,40,30,72
5,6,Chelsea,37,18,19,21,9,7,60,36,24,72
9,7,Leicester,37,19,18,17,6,14,53,49,4,57
7,8,Watford,37,19,18,16,9,12,48,48,0,57
6,9,Wolves,37,18,19,14,10,13,44,45,-1,52
10,10,Everton,37,18,19,13,9,15,52,49,3,48
8,11,West Ham,37,18,19,14,6,17,48,58,-10,48
14,12,Brighton,38,19,19,12,8,18,45,54,-9,44
13,13,Crystal Palace,38,19,19,12,8,18,45,55,-10,44
11,14,Bournemouth,38,19,19,12,8,18,49,65,-16,44
12,15,Newcastle,37,18,19,10,8,19,32,49,-17,38
16,16,Burnley,38,19,19,10,7,21,41,69,-28,37
15,17,Southampton,37,19,18,8,10,19,38,62,-24,34
17,18,Cardiff,37,18,19,9,6,22,33,73,-40,33
18,19,Fulham,37,19,18,6,8,23,35,75,-40,26
19,20,Huddersfield,37,18,19,3,6,28,21,68,-47,15
