,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,94,28,66,89
0,2,Liverpool,36,18,18,27,8,1,84,22,62,89
4,3,Man Utd,36,18,18,20,9,7,68,48,20,69
2,4,Spurs,36,18,18,22,1,13,67,46,21,67
3,5,Arsenal,36,18,18,19,9,8,67,45,22,66
5,6,Chelsea,36,18,18,19,8,9,59,41,18,65
7,7,Watford,36,18,18,14,10,12,53,53,0,52
9,8,Leicester,36,18,18,15,6,15,48,47,1,51
6,9,Wolves,36,18,18,14,9,13,45,45,0,51
10,10,Everton,36,18,18,12,10,14,45,44,1,46
13,11,Crystal Palace,36,18,18,13,6,17,45,46,-1,45
11,12,Bournemouth,36,18,18,13,6,17,51,63,-12,45
8,13,West Ham,36,18,18,12,7,17,44,54,-10,43
12,14,Newcastle,36,18,18,11,9,16,41,49,-8,42
14,15,Brighton,36,18,18,12,6,18,40,55,-15,42
16,16,Burnley,36,18,18,10,6,20,41,70,-29,36
17,17,Cardiff,36,18,18,10,5,21,40,69,-29,35
15,18,Southampton,36,18,18,8,10,18,43,66,-23,34
18,19,Fulham,36,18,18,6,6,24,35,77,-42,24
19,20,Huddersfield,36,18,18,4,7,25,22,64,-42,19
