,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,75,20,55,82
1,2,Man City,32,15,17,25,2,5,83,25,58,77
2,3,Spurs,33,17,16,22,1,10,65,36,29,67
3,4,Arsenal,33,16,17,19,7,7,66,42,24,65
4,5,Man Utd,32,17,15,18,7,7,61,43,18,63
5,6,Chelsea,32,16,16,17,7,8,52,36,16,59
6,7,Wolves,33,16,17,12,8,13,40,41,-1,57
7,8,Watford,33,17,16,15,7,11,50,46,4,53
8,9,West Ham,32,15,17,13,6,13,43,46,-3,46
9,10,Leicester,33,17,16,12,7,14,40,43,-3,44
12,11,Newcastle,33,16,17,11,8,14,34,41,-7,44
11,12,Bournemouth,33,16,17,12,6,15,47,56,-9,44
10,13,Everton,33,16,17,11,8,14,44,45,-1,42
14,14,Brighton,33,17,16,10,7,16,35,51,-16,37
13,15,Crystal Palace,33,17,16,9,7,17,39,48,-9,36
15,16,Southampton,33,17,16,8,9,16,41,55,-14,36
17,17,Cardiff,33,16,17,10,4,19,33,62,-29,34
16,18,Burnley,33,17,16,9,6,18,36,63,-27,33
18,19,Fulham,33,17,16,4,5,24,29,75,-46,17
19,20,Huddersfield,33,16,17,3,7,23,19,58,-39,16
