,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,2,5,102,30,72,95
0,2,Liverpool,38,19,19,28,9,1,86,25,61,93
2,3,Spurs,37,19,18,25,2,10,73,40,33,77
4,4,Man Utd,37,19,18,22,8,7,77,49,28,74
3,5,Arsenal,38,19,19,20,8,10,72,54,18,68
5,6,Chelsea,38,19,19,20,6,12,66,49,17,66
9,7,Leicester,38,19,19,15,8,15,53,51,2,53
13,8,Crystal Palace,38,19,19,15,6,17,51,50,1,51
6,9,Wolves,38,19,19,13,11,14,47,48,-1,50
14,10,Brighton,38,19,19,14,7,17,43,50,-7,49
8,11,West Ham,37,18,19,13,9,15,47,56,-9,48
10,12,Everton,37,18,19,13,8,16,51,54,-3,47
7,13,Watford,37,19,18,12,10,15,43,56,-13,46
11,14,Bournemouth,38,19,19,12,5,21,49,69,-20,41
12,15,Newcastle,38,19,19,9,13,16,32,44,-12,40
15,16,Southampton,37,19,18,9,12,16,44,60,-16,39
16,17,Burnley,38,19,19,10,7,21,40,69,-29,37
17,18,Cardiff,37,18,19,9,5,23,34,72,-38,32
18,19,Fulham,38,19,19,6,8,24,34,76,-42,26
19,20,Huddersfield,37,18,19,5,6,26,22,64,-42,21
