,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,82,24,58,87
1,2,Man City,35,17,18,28,2,5,93,28,65,86
2,3,Spurs,36,18,18,24,2,10,69,38,31,74
4,4,Man Utd,35,18,17,20,8,7,72,47,25,68
3,5,Arsenal,35,17,18,19,8,8,70,47,23,65
5,6,Chelsea,35,17,18,19,6,10,59,43,16,63
14,7,Brighton,35,18,17,14,6,15,42,45,-3,48
9,8,Leicester,35,18,17,13,8,14,45,46,-1,47
6,9,Wolves,36,18,18,12,11,13,43,45,-2,47
7,10,Watford,36,18,18,12,10,14,43,52,-9,46
13,11,Crystal Palace,36,18,18,13,6,17,46,48,-2,45
8,12,West Ham,36,18,18,12,9,15,45,56,-11,45
10,13,Everton,36,18,18,12,8,16,50,54,-4,44
11,14,Bournemouth,36,18,18,12,5,19,46,63,-17,41
15,15,Southampton,36,18,18,9,12,15,44,58,-14,39
12,16,Newcastle,35,17,18,9,11,15,32,42,-10,38
16,17,Burnley,35,18,17,9,7,19,37,66,-29,34
17,18,Cardiff,36,18,18,9,5,22,33,69,-36,32
18,19,Fulham,36,18,18,6,7,23,33,73,-40,25
19,20,Huddersfield,36,18,18,5,6,25,22,62,-40,21
