,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,25,9,1,80,24,56,84
1,2,Man City,34,16,18,27,2,5,91,27,64,83
2,3,Spurs,35,18,17,23,2,10,66,38,28,71
4,4,Man Utd,34,18,16,20,8,6,71,45,26,68
3,5,Arsenal,35,17,18,19,8,8,70,47,23,65
5,6,Chelsea,34,17,17,18,6,10,54,43,11,60
14,7,Brighton,35,18,17,14,6,15,42,45,-3,48
9,8,Leicester,35,18,17,13,8,14,45,46,-1,47
6,9,Wolves,35,17,18,12,10,13,43,45,-2,46
8,10,West Ham,35,17,18,12,9,14,45,53,-8,45
7,11,Watford,35,18,17,12,9,14,43,52,-9,45
10,12,Everton,35,17,18,12,8,15,50,52,-2,44
13,13,Crystal Palace,35,18,17,12,6,17,44,48,-4,42
11,14,Bournemouth,35,17,18,12,5,18,45,61,-16,41
12,15,Newcastle,35,17,18,9,11,15,32,42,-10,38
15,16,Southampton,35,18,17,8,12,15,42,57,-15,36
16,17,Burnley,34,17,17,9,7,18,37,61,-24,34
17,18,Cardiff,35,17,18,9,4,22,33,69,-36,31
18,19,Fulham,35,18,17,6,6,23,33,73,-40,24
19,20,Huddersfield,35,17,18,5,6,24,22,60,-38,21
