,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,90,21,69,86
0,2,Liverpool,34,17,17,24,7,3,72,22,50,79
2,3,Spurs,35,18,17,23,2,10,63,37,26,71
3,4,Arsenal,35,17,18,21,6,8,74,50,24,69
5,5,Chelsea,34,17,17,20,6,8,56,37,19,66
4,6,Man Utd,33,17,16,18,7,8,62,45,17,61
8,7,West Ham,35,17,18,15,6,14,48,50,-2,51
7,8,Watford,35,18,17,14,8,13,47,50,-3,50
6,9,Wolves,34,17,17,13,8,13,42,40,2,47
9,10,Leicester,35,18,17,14,5,16,45,49,-4,47
13,11,Crystal Palace,35,18,17,11,7,17,46,46,0,40
10,12,Everton,34,17,17,11,7,16,45,51,-6,40
14,13,Brighton,34,17,17,11,7,16,39,48,-9,40
11,14,Bournemouth,35,17,18,11,7,17,48,63,-15,40
15,15,Southampton,34,17,17,10,9,15,40,55,-15,39
12,16,Newcastle,34,17,17,10,8,16,36,47,-11,38
16,17,Burnley,34,17,17,9,7,18,41,65,-24,34
17,18,Cardiff,34,17,17,10,4,20,34,67,-33,34
18,19,Fulham,35,18,17,5,7,23,33,74,-41,22
19,20,Huddersfield,35,17,18,3,6,26,21,65,-44,15
