,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,4,5,99,28,71,91
0,2,Liverpool,37,19,18,27,7,3,81,24,57,88
2,3,Spurs,37,19,18,25,1,11,70,45,25,76
3,4,Arsenal,38,19,19,22,7,9,77,53,24,73
4,5,Man Utd,37,19,18,20,10,7,73,48,25,70
5,6,Chelsea,38,19,19,19,8,11,60,46,14,65
6,7,Wolves,37,18,19,16,8,13,47,41,6,56
7,8,Watford,37,19,18,16,7,14,53,58,-5,55
9,9,Leicester,38,19,19,16,6,16,53,52,1,54
8,10,West Ham,37,18,19,14,8,15,50,53,-3,50
11,11,Bournemouth,38,19,19,14,7,17,53,64,-11,49
13,12,Crystal Palace,38,19,19,13,7,18,50,53,-3,46
10,13,Everton,37,18,19,11,10,16,47,53,-6,43
16,14,Burnley,38,19,19,12,7,19,43,63,-20,43
12,15,Newcastle,38,19,19,10,11,17,36,50,-14,41
14,16,Brighton,38,19,19,10,8,20,38,52,-14,38
15,17,Southampton,37,19,18,8,9,20,39,65,-26,33
17,18,Cardiff,37,18,19,9,5,23,30,70,-40,32
18,19,Fulham,38,19,19,8,7,23,43,78,-35,31
19,20,Huddersfield,37,18,19,5,5,27,23,69,-46,20
