,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,2,5,79,22,57,74
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,7,6,64,40,24,61
4,5,Man Utd,31,16,15,17,8,6,59,41,18,59
5,6,Chelsea,31,15,16,17,7,7,50,33,17,58
6,7,Wolves,32,16,16,13,9,10,41,38,3,48
7,8,Watford,32,17,15,13,8,11,47,45,2,47
9,9,Leicester,32,16,16,12,6,14,41,44,-3,42
8,10,West Ham,31,15,16,12,6,13,41,46,-5,42
10,11,Everton,31,15,16,11,7,13,43,42,1,40
14,12,Brighton,32,16,16,11,7,14,38,44,-6,40
11,13,Bournemouth,32,16,16,11,6,15,44,57,-13,39
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
13,15,Crystal Palace,31,15,16,9,6,16,36,42,-6,33
15,16,Southampton,32,17,15,7,9,16,36,59,-23,30
16,17,Burnley,32,16,16,8,6,18,36,61,-25,30
17,18,Cardiff,31,15,16,8,4,19,27,58,-31,28
18,19,Fulham,32,16,16,5,5,22,30,70,-40,20
19,20,Huddersfield,32,16,16,4,5,23,19,57,-38,17
