,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,84,22,62,77
0,2,Liverpool,33,17,16,23,7,3,71,21,50,76
2,3,Spurs,32,17,15,22,1,9,60,33,27,67
4,4,Man Utd,32,17,15,19,7,6,61,40,21,66
3,5,Arsenal,32,15,17,19,7,6,68,42,26,65
5,6,Chelsea,32,16,16,18,7,7,53,33,20,62
6,7,Wolves,33,16,17,12,10,11,43,42,1,59
8,8,West Ham,32,15,17,12,7,13,42,47,-5,44
7,9,Watford,32,17,15,12,7,13,42,48,-6,44
11,10,Bournemouth,32,16,16,12,5,15,45,57,-12,43
10,11,Everton,32,16,16,11,8,13,44,43,1,42
9,12,Leicester,32,16,16,12,5,15,41,45,-4,42
15,13,Southampton,33,17,16,10,9,14,38,50,-12,42
12,14,Newcastle,32,16,16,9,8,15,31,42,-11,38
13,15,Crystal Palace,32,16,16,9,7,16,36,42,-6,36
14,16,Brighton,32,16,16,9,8,15,32,43,-11,35
16,17,Burnley,32,16,16,8,7,17,37,61,-24,31
17,18,Cardiff,32,15,17,8,5,19,27,60,-33,29
18,19,Fulham,32,16,16,4,5,23,30,75,-45,17
19,20,Huddersfield,32,16,16,3,6,23,18,57,-39,15
