,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,82,21,61,77
0,2,Liverpool,31,16,15,23,7,1,70,18,52,76
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,6,7,63,44,19,60
4,5,Man Utd,31,16,15,17,8,6,58,40,18,59
5,6,Chelsea,31,15,16,17,7,7,50,33,17,58
6,7,Wolves,32,16,16,13,8,11,43,39,4,47
7,8,Watford,32,17,15,13,8,11,46,44,2,47
9,9,Leicester,32,16,16,13,5,14,43,43,0,44
10,10,Everton,32,16,16,12,7,13,45,43,2,43
8,11,West Ham,32,15,17,12,6,14,42,48,-6,42
14,12,Brighton,32,16,16,10,8,14,35,44,-9,38
11,13,Bournemouth,32,16,16,11,5,16,43,59,-16,38
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
13,15,Crystal Palace,31,15,16,9,6,16,36,42,-6,33
16,16,Burnley,32,16,16,9,6,17,38,59,-21,33
15,17,Southampton,32,17,15,7,10,15,35,55,-20,31
17,18,Cardiff,31,15,16,8,4,19,28,59,-31,28
19,19,Huddersfield,32,16,16,4,5,23,19,57,-38,17
18,20,Fulham,32,16,16,4,5,23,29,73,-44,17
