,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,26,10,2,80,25,55,88
1,2,Man City,38,19,19,27,5,6,92,32,60,86
2,3,Spurs,38,19,19,23,4,11,69,40,29,73
4,4,Man Utd,38,19,19,20,11,7,73,50,23,71
3,5,Arsenal,38,19,19,21,7,10,71,52,19,70
5,6,Chelsea,38,19,19,20,8,10,61,48,13,68
7,7,Watford,38,19,19,15,11,12,59,55,4,56
6,8,Wolves,38,19,19,14,12,12,49,47,2,54
8,9,West Ham,38,19,19,14,10,14,49,52,-3,52
9,10,Leicester,38,19,19,14,8,16,53,52,1,50
11,11,Bournemouth,38,19,19,14,7,17,52,64,-12,49
10,12,Everton,38,19,19,12,10,16,53,51,2,46
12,13,Newcastle,38,19,19,12,10,16,43,51,-8,46
14,14,Brighton,38,19,19,13,7,18,45,54,-9,46
13,15,Crystal Palace,38,19,19,12,9,17,47,53,-6,45
15,16,Southampton,38,19,19,10,11,17,45,62,-17,41
16,17,Burnley,38,19,19,10,9,19,45,70,-25,39
17,18,Cardiff,38,19,19,9,5,24,37,75,-38,32
18,19,Fulham,38,19,19,6,7,25,38,82,-44,25
19,20,Huddersfield,38,19,19,3,9,26,22,68,-46,18
