,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,83,25,58,88
1,2,Man City,36,18,18,27,5,4,86,22,64,86
4,3,Man Utd,37,19,18,21,8,8,74,51,23,73
2,4,Spurs,37,19,18,23,3,11,67,42,25,72
3,5,Arsenal,37,18,19,21,7,9,72,47,25,71
5,6,Chelsea,37,18,19,19,8,10,62,46,16,66
6,7,Wolves,36,18,18,13,9,14,45,48,-3,61
10,8,Everton,37,18,19,15,8,14,58,51,7,54
9,9,Leicester,36,18,18,15,5,16,50,49,1,51
7,10,Watford,37,19,18,13,11,13,48,50,-2,51
11,11,Bournemouth,37,18,19,14,7,16,49,60,-11,51
12,12,Newcastle,36,18,18,11,10,15,39,48,-9,46
8,13,West Ham,36,18,18,13,6,17,45,56,-11,46
14,14,Brighton,37,19,18,12,8,17,43,52,-9,44
13,15,Crystal Palace,37,19,18,10,9,18,41,51,-10,41
16,16,Burnley,37,19,18,11,7,19,44,68,-24,40
15,17,Southampton,36,18,18,8,11,17,39,57,-18,38
17,18,Cardiff,37,18,19,8,8,21,31,70,-39,32
18,19,Fulham,36,18,18,4,9,23,32,76,-44,21
19,20,Huddersfield,37,18,19,4,8,25,23,62,-39,20
