,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,88,25,63,89
1,2,Man City,38,19,19,28,5,5,91,29,62,89
5,3,Chelsea,38,19,19,22,7,9,64,39,25,74
4,4,Man Utd,37,19,18,20,9,8,63,43,20,71
6,5,Wolves,37,18,19,15,10,12,50,41,9,68
3,6,Arsenal,38,19,19,20,6,12,69,54,15,67
2,7,Spurs,37,19,18,21,3,13,63,42,21,66
7,8,Watford,37,19,18,17,7,13,52,50,2,59
8,9,West Ham,37,18,19,14,9,14,53,53,0,52
10,10,Everton,37,18,19,14,7,16,51,50,1,50
9,11,Leicester,38,19,19,13,9,16,49,52,-3,49
11,12,Bournemouth,38,19,19,13,8,17,51,66,-15,49
14,13,Brighton,38,19,19,13,8,17,44,51,-7,47
13,14,Crystal Palace,38,19,19,11,11,16,47,49,-2,46
12,15,Newcastle,38,19,19,11,10,17,41,52,-11,46
16,16,Burnley,38,19,19,10,8,20,41,68,-27,38
15,17,Southampton,37,19,18,8,9,20,42,71,-29,36
17,18,Cardiff,37,18,19,9,8,20,32,65,-33,35
18,19,Fulham,38,19,19,7,6,25,39,84,-45,27
19,20,Huddersfield,37,18,19,5,6,26,22,68,-46,21
