,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,77,19,58,82
1,2,Man City,32,15,17,25,3,4,81,21,60,78
5,3,Chelsea,33,16,17,19,7,7,55,35,20,65
3,4,Arsenal,33,16,17,19,6,8,67,45,22,64
4,5,Man Utd,32,17,15,18,8,6,60,40,20,64
2,6,Spurs,33,17,16,20,2,11,58,37,21,62
6,7,Wolves,33,16,17,13,10,10,43,38,5,62
7,8,Watford,33,17,16,14,7,12,48,49,-1,50
8,9,West Ham,33,16,17,13,6,14,45,50,-5,46
10,10,Everton,33,16,17,12,7,14,47,46,1,44
9,11,Leicester,33,17,16,12,6,15,40,44,-4,43
14,12,Brighton,33,17,16,12,7,14,39,45,-6,43
11,13,Bournemouth,33,16,17,11,7,15,44,57,-13,42
13,14,Crystal Palace,33,17,16,10,8,15,40,43,-3,40
12,15,Newcastle,33,16,17,9,8,16,33,46,-13,38
15,16,Southampton,33,17,16,7,9,17,38,60,-22,33
16,17,Burnley,33,17,16,8,8,17,37,61,-24,32
17,18,Cardiff,33,16,17,8,5,20,27,61,-34,29
19,19,Huddersfield,33,16,17,4,6,23,19,57,-38,18
18,20,Fulham,33,17,16,4,5,24,30,74,-44,17
