,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,7,3,79,23,56,85
1,2,Man City,35,17,18,26,4,5,86,26,60,82
2,3,Spurs,36,18,18,24,2,10,72,42,30,74
3,4,Arsenal,35,17,18,21,6,8,73,46,27,69
5,5,Chelsea,35,17,18,20,8,7,58,38,20,68
4,6,Man Utd,35,18,17,18,9,8,65,46,19,63
6,7,Wolves,36,18,18,15,9,12,45,39,6,54
7,8,Watford,36,18,18,15,8,13,53,54,-1,53
10,9,Everton,36,18,18,14,8,14,49,44,5,50
9,10,Leicester,35,18,17,14,5,16,48,50,-2,47
14,11,Brighton,36,18,18,12,9,15,42,47,-5,45
8,12,West Ham,36,18,18,12,8,16,50,60,-10,44
11,13,Bournemouth,36,18,18,13,5,18,50,67,-17,44
13,14,Crystal Palace,36,18,18,12,6,18,46,51,-5,42
12,15,Newcastle,36,18,18,11,8,17,37,52,-15,41
16,16,Burnley,35,18,17,11,7,17,42,62,-20,40
15,17,Southampton,36,18,18,8,9,19,38,62,-24,33
17,18,Cardiff,36,18,18,9,4,23,31,65,-34,31
18,19,Fulham,36,18,18,5,6,25,32,78,-46,21
19,20,Huddersfield,36,18,18,4,6,26,21,65,-44,18
