,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,83,25,58,88
1,2,Man City,36,18,18,26,4,6,82,25,57,82
3,3,Arsenal,35,17,18,22,6,7,73,46,27,72
2,4,Spurs,36,18,18,23,1,12,67,39,28,70
4,5,Man Utd,35,18,17,20,8,7,67,47,20,68
5,6,Chelsea,35,17,18,18,8,9,59,42,17,62
7,7,Watford,36,18,18,17,7,12,55,49,6,58
12,8,Newcastle,36,18,18,13,8,15,37,44,-7,47
10,9,Everton,36,18,18,13,7,16,50,50,0,46
8,10,West Ham,36,18,18,13,7,16,44,53,-9,46
6,11,Wolves,36,18,18,12,9,15,42,47,-5,45
14,12,Brighton,36,18,18,12,8,16,44,51,-7,44
9,13,Leicester,35,18,17,12,7,16,41,46,-5,43
13,14,Crystal Palace,36,18,18,11,8,17,42,45,-3,41
11,15,Bournemouth,36,18,18,11,7,18,46,67,-21,40
16,16,Burnley,36,18,18,11,6,19,44,66,-22,39
17,17,Cardiff,36,18,18,10,6,20,32,63,-31,36
15,18,Southampton,36,18,18,7,12,17,38,57,-19,33
18,19,Fulham,36,18,18,8,5,23,36,73,-37,29
19,20,Huddersfield,36,18,18,3,7,26,23,70,-47,16
