,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,26,8,1,78,20,58,86
1,2,Man City,34,16,18,26,3,5,90,27,63,81
2,3,Spurs,35,18,17,23,1,11,67,38,29,70
4,4,Man Utd,34,18,16,19,9,6,70,46,24,68
3,5,Arsenal,35,17,18,18,11,6,68,44,24,66
5,6,Chelsea,34,17,17,18,8,8,53,36,17,63
6,7,Wolves,35,17,18,12,10,13,44,46,-2,59
8,8,West Ham,35,17,18,14,8,13,45,48,-3,51
11,9,Bournemouth,35,17,18,14,5,16,49,61,-12,49
7,10,Watford,35,18,17,13,8,14,48,56,-8,48
14,11,Brighton,35,18,17,13,6,16,42,50,-8,45
12,12,Newcastle,35,17,18,10,11,14,37,45,-8,44
10,13,Everton,35,17,18,11,9,15,46,47,-1,43
9,14,Leicester,35,18,17,12,6,17,44,51,-7,43
13,15,Crystal Palace,35,18,17,10,8,17,41,49,-8,40
15,16,Southampton,35,18,17,9,10,16,39,56,-17,40
17,17,Cardiff,35,17,18,9,5,21,30,69,-39,32
16,18,Burnley,34,17,17,8,7,19,39,65,-26,31
19,19,Huddersfield,35,17,18,6,5,24,25,59,-34,23
18,20,Fulham,35,18,17,5,6,24,35,77,-42,21
