,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,26,8,3,78,27,51,86
1,2,Man City,38,19,19,26,6,6,89,29,60,84
2,3,Spurs,37,19,18,26,2,9,73,39,34,80
3,4,Arsenal,38,19,19,21,9,8,74,50,24,72
5,5,Chelsea,37,18,19,21,8,8,65,41,24,71
4,6,Man Utd,37,19,18,20,9,8,70,50,20,69
6,7,Wolves,37,18,19,16,9,12,53,46,7,57
7,8,Watford,37,19,18,16,8,13,54,55,-1,56
9,9,Leicester,37,19,18,16,6,15,53,48,5,54
8,10,West Ham,37,18,19,14,9,14,50,53,-3,51
10,11,Everton,37,18,19,13,9,15,51,52,-1,48
12,12,Newcastle,37,18,19,12,8,17,42,48,-6,44
14,13,Brighton,38,19,19,12,8,18,43,51,-8,44
11,14,Bournemouth,38,19,19,12,8,18,50,67,-17,44
13,15,Crystal Palace,38,19,19,11,8,19,46,56,-10,41
15,16,Southampton,37,19,18,8,12,17,40,61,-21,36
16,17,Burnley,38,19,19,9,7,22,42,73,-31,34
17,18,Cardiff,37,18,19,10,4,23,35,73,-38,34
18,19,Fulham,37,19,18,5,8,24,35,78,-43,23
19,20,Huddersfield,37,18,19,3,6,28,23,69,-46,15
