,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,28,4,6,92,31,61,88
0,2,Liverpool,37,19,18,26,8,3,78,24,54,86
3,3,Arsenal,38,19,19,23,6,9,77,49,28,76
2,4,Spurs,37,19,18,24,3,10,70,41,29,75
4,5,Man Utd,37,19,18,20,10,7,81,50,31,72
6,6,Wolves,37,18,19,15,9,13,47,44,3,67
5,7,Chelsea,37,18,19,18,7,12,55,43,12,62
7,8,Watford,37,19,18,16,10,11,54,50,4,59
12,9,Newcastle,37,18,19,12,9,16,39,47,-8,48
8,10,West Ham,37,18,19,13,8,16,50,59,-9,48
9,11,Leicester,37,19,18,13,7,17,51,55,-4,47
14,12,Brighton,38,19,19,13,8,17,38,46,-8,47
13,13,Crystal Palace,38,19,19,12,8,18,48,50,-2,46
10,14,Everton,37,18,19,12,8,17,48,53,-5,45
11,15,Bournemouth,38,19,19,12,7,19,47,65,-18,45
15,16,Southampton,37,19,18,8,13,16,40,57,-17,40
16,17,Burnley,38,19,19,11,7,20,42,69,-27,40
17,18,Cardiff,37,18,19,11,5,21,34,65,-31,38
18,19,Fulham,37,19,18,6,7,24,36,78,-42,25
19,20,Huddersfield,37,18,19,5,6,26,24,75,-51,21
