,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,3,5,94,26,68,90
0,2,Liverpool,36,18,18,26,9,1,77,20,57,87
4,3,Man Utd,37,19,18,22,8,7,77,52,25,74
3,4,Arsenal,37,18,19,22,7,8,79,50,29,73
2,5,Spurs,37,19,18,22,4,11,66,42,24,70
5,6,Chelsea,37,18,19,19,9,9,61,40,21,66
7,7,Watford,37,19,18,16,7,14,56,54,2,55
6,8,Wolves,36,18,18,14,9,13,48,47,1,51
9,9,Leicester,37,19,18,15,6,16,47,48,-1,51
8,10,West Ham,36,18,18,13,8,15,45,55,-10,47
10,11,Everton,37,18,19,12,10,15,53,52,1,46
14,12,Brighton,37,19,18,12,8,17,46,55,-9,44
11,13,Bournemouth,37,18,19,12,6,19,52,73,-21,42
13,14,Crystal Palace,37,19,18,11,8,18,47,48,-1,41
15,15,Southampton,36,18,18,10,10,16,43,55,-12,40
12,16,Newcastle,36,18,18,10,9,17,35,48,-13,39
16,17,Burnley,37,19,18,10,8,19,39,68,-29,38
17,18,Cardiff,37,18,19,10,6,21,33,68,-35,36
18,19,Fulham,36,18,18,6,6,24,35,81,-46,24
19,20,Huddersfield,37,18,19,3,5,29,20,71,-51,14
