,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,77,20,57,87
1,2,Man City,35,17,18,28,2,5,91,26,65,86
4,3,Man Utd,35,18,17,21,7,7,74,51,23,70
2,4,Spurs,36,18,18,22,3,11,63,39,24,69
3,5,Arsenal,35,17,18,20,7,8,72,48,24,67
5,6,Chelsea,35,17,18,18,8,9,57,38,19,62
7,7,Watford,35,18,17,15,7,13,53,50,3,52
6,8,Wolves,35,17,18,14,9,12,47,45,2,51
9,9,Leicester,35,18,17,15,5,15,46,45,1,50
8,10,West Ham,36,18,18,13,8,15,45,55,-10,47
10,11,Everton,36,18,18,12,9,15,51,50,1,45
14,12,Brighton,35,18,17,11,8,16,42,50,-8,41
11,13,Bournemouth,35,17,18,12,5,18,49,66,-17,41
12,14,Newcastle,35,17,18,10,9,16,34,45,-11,39
13,15,Crystal Palace,36,18,18,10,8,18,43,48,-5,38
15,16,Southampton,35,18,17,9,10,16,39,55,-16,37
16,17,Burnley,35,18,17,10,7,18,37,63,-26,37
17,18,Cardiff,36,18,18,10,6,20,33,64,-31,36
18,19,Fulham,36,18,18,6,6,24,35,81,-46,24
19,20,Huddersfield,36,18,18,3,5,28,20,69,-49,14
