,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,73,19,54,80
1,2,Man City,32,15,17,25,2,5,82,23,59,77
2,3,Spurs,34,17,17,22,2,10,61,36,25,68
4,4,Man Utd,32,17,15,19,7,6,64,43,21,64
3,5,Arsenal,33,16,17,18,7,8,67,46,21,61
5,6,Chelsea,33,16,17,17,8,8,53,37,16,59
7,7,Watford,33,17,16,14,7,12,50,47,3,49
6,8,Wolves,33,16,17,13,9,11,44,42,2,48
9,9,Leicester,34,17,17,14,5,15,45,45,0,47
8,10,West Ham,33,16,17,13,7,13,43,47,-4,46
10,11,Everton,33,16,17,11,8,14,45,45,0,41
11,12,Bournemouth,33,16,17,12,5,16,45,58,-13,41
12,13,Newcastle,34,17,17,10,9,15,33,43,-10,39
14,14,Brighton,33,17,16,10,8,15,35,44,-9,38
13,15,Crystal Palace,33,17,16,10,7,16,40,43,-3,37
16,16,Burnley,33,17,16,9,7,17,36,59,-23,34
17,17,Cardiff,33,16,17,10,4,19,31,61,-30,34
15,18,Southampton,33,17,16,7,10,16,35,54,-19,31
18,19,Fulham,33,17,16,5,5,23,30,75,-45,20
19,20,Huddersfield,34,17,17,3,5,26,19,64,-45,14
