,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,24,7,1,73,19,54,79
1,2,Man City,31,15,16,24,2,5,79,22,57,74
2,3,Spurs,31,17,14,20,1,10,58,35,23,61
4,4,Man Utd,31,16,15,18,7,6,60,41,19,61
3,5,Arsenal,32,15,17,18,6,8,65,44,21,60
5,6,Chelsea,32,16,16,17,7,8,52,36,16,58
6,7,Wolves,32,16,16,13,9,10,42,38,4,48
7,8,Watford,32,17,15,13,7,12,45,47,-2,46
8,9,West Ham,32,15,17,13,6,13,42,46,-4,45
9,10,Leicester,32,16,16,12,5,15,41,45,-4,41
11,11,Bournemouth,32,16,16,12,5,15,45,57,-12,41
10,12,Everton,32,16,16,11,7,14,43,43,0,40
12,13,Newcastle,32,16,16,10,8,14,32,40,-8,38
14,14,Brighton,32,16,16,10,7,15,35,44,-9,37
13,15,Crystal Palace,31,15,16,10,6,15,39,41,-2,36
17,16,Cardiff,32,15,17,10,4,18,30,58,-28,34
16,17,Burnley,32,16,16,8,7,17,35,59,-24,31
15,18,Southampton,32,17,15,7,9,16,35,54,-19,30
18,19,Fulham,32,16,16,5,5,22,30,70,-40,20
19,20,Huddersfield,32,16,16,3,5,24,18,60,-42,14
