,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,3,5,95,26,69,93
0,2,Liverpool,37,19,18,26,9,2,77,21,56,87
4,3,Man Utd,37,19,18,22,8,7,77,52,25,74
3,4,Arsenal,38,19,19,22,7,9,79,53,26,73
2,5,Spurs,37,19,18,22,4,11,66,42,24,70
5,6,Chelsea,37,18,19,19,9,9,61,40,21,66
7,7,Watford,37,19,18,16,7,14,56,54,2,55
6,8,Wolves,37,18,19,14,10,13,48,47,1,52
9,9,Leicester,37,19,18,15,6,16,47,48,-1,51
8,10,West Ham,37,18,19,13,9,15,45,55,-10,48
10,11,Everton,37,18,19,12,10,15,53,52,1,46
11,12,Bournemouth,38,19,19,13,6,19,55,75,-20,45
14,13,Brighton,38,19,19,12,8,18,46,56,-10,44
12,14,Newcastle,38,19,19,11,9,18,36,49,-13,42
13,15,Crystal Palace,38,19,19,11,8,19,49,51,-2,41
15,16,Southampton,37,19,18,10,11,16,43,55,-12,41
16,17,Burnley,38,19,19,11,8,19,42,68,-26,41
17,18,Cardiff,37,18,19,10,6,21,33,68,-35,36
18,19,Fulham,38,19,19,7,7,24,36,81,-45,28
19,20,Huddersfield,37,18,19,3,5,29,20,71,-51,14
