,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,83,22,61,80
0,2,Liverpool,33,17,16,24,8,1,79,23,56,80
3,3,Arsenal,33,16,17,20,6,7,69,44,25,67
6,4,Wolves,33,16,17,15,8,10,45,38,7,66
2,5,Spurs,33,17,16,21,2,10,62,39,23,65
4,6,Man Utd,32,17,15,18,7,7,59,41,18,63
5,7,Chelsea,32,16,16,17,7,8,52,38,14,59
7,8,Watford,33,17,16,13,7,13,45,48,-3,47
8,9,West Ham,32,15,17,12,7,13,42,47,-5,44
11,10,Bournemouth,33,16,17,12,6,15,44,56,-12,44
10,11,Everton,33,16,17,11,8,14,45,45,0,42
13,12,Crystal Palace,33,17,16,11,7,15,40,42,-2,42
9,13,Leicester,33,17,16,12,5,16,42,47,-5,42
14,14,Brighton,33,17,16,11,7,15,37,46,-9,40
12,15,Newcastle,33,16,17,9,8,16,31,44,-13,38
15,16,Southampton,33,17,16,8,10,15,39,56,-17,37
16,17,Burnley,33,17,16,8,7,18,35,61,-26,31
17,18,Cardiff,33,16,17,9,4,20,33,62,-29,31
19,19,Huddersfield,33,16,17,4,5,24,21,60,-39,17
18,20,Fulham,33,17,16,4,5,24,30,74,-44,17
