,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,3,4,89,25,64,87
0,2,Liverpool,35,18,17,25,9,1,83,23,60,84
3,3,Arsenal,35,17,18,21,7,7,71,45,26,71
6,4,Wolves,35,17,18,16,8,11,47,41,6,69
2,5,Spurs,35,18,17,22,2,11,66,42,24,68
4,6,Man Utd,35,18,17,19,9,7,67,45,22,68
5,7,Chelsea,35,17,18,19,8,8,63,40,23,66
7,8,Watford,35,18,17,14,7,14,46,49,-3,50
8,9,West Ham,35,17,18,13,7,15,46,56,-10,47
11,10,Bournemouth,35,17,18,13,6,16,48,62,-14,47
10,11,Everton,35,17,18,12,9,14,49,48,1,46
14,12,Brighton,35,18,17,13,7,15,42,46,-4,46
13,13,Crystal Palace,35,18,17,11,8,16,41,44,-3,43
9,14,Leicester,35,18,17,12,6,17,42,50,-8,43
12,15,Newcastle,35,17,18,10,9,16,34,45,-11,42
15,16,Southampton,35,18,17,8,10,17,41,61,-20,37
16,17,Burnley,35,18,17,9,7,19,38,67,-29,34
17,18,Cardiff,35,17,18,9,4,22,33,68,-35,31
19,19,Huddersfield,35,17,18,4,5,26,21,64,-43,17
18,20,Fulham,35,18,17,4,5,26,34,80,-46,17
