,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,81,20,61,89
1,2,Man City,35,17,18,27,3,5,94,29,65,84
2,3,Spurs,36,18,18,23,3,10,67,38,29,72
4,4,Man Utd,35,18,17,19,9,7,65,45,20,66
3,5,Arsenal,35,17,18,19,8,8,66,47,19,65
5,6,Chelsea,35,17,18,18,7,10,55,41,14,61
7,7,Watford,36,18,18,16,9,11,52,49,3,57
6,8,Wolves,36,18,18,15,10,11,50,43,7,55
10,9,Everton,36,18,18,14,7,15,50,47,3,49
9,10,Leicester,35,18,17,14,6,15,44,45,-1,48
8,11,West Ham,36,18,18,13,8,15,43,50,-7,47
11,12,Bournemouth,36,18,18,13,6,17,50,62,-12,45
13,13,Crystal Palace,36,18,18,11,9,16,42,45,-3,42
15,14,Southampton,36,18,18,10,10,16,44,62,-18,40
12,15,Newcastle,36,18,18,10,8,18,36,49,-13,38
14,16,Brighton,36,18,18,10,7,19,40,56,-16,37
16,17,Burnley,35,18,17,9,7,19,40,65,-25,34
17,18,Cardiff,36,18,18,9,7,20,33,68,-35,34
18,19,Fulham,36,18,18,4,7,25,35,79,-44,19
19,20,Huddersfield,36,18,18,4,5,27,21,68,-47,17
