,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,7,2,78,20,58,82
1,2,Man City,34,16,18,26,3,5,84,25,59,81
2,3,Spurs,35,18,17,23,2,10,65,37,28,71
3,4,Arsenal,35,17,18,20,7,8,67,43,24,67
4,5,Man Utd,33,17,16,19,7,7,62,43,19,64
5,6,Chelsea,34,17,17,19,7,8,59,44,15,64
6,7,Wolves,34,17,17,14,8,12,41,42,-1,50
10,8,Everton,34,17,17,13,8,13,48,43,5,47
8,9,West Ham,34,17,17,13,7,14,43,49,-6,46
9,10,Leicester,34,17,17,13,6,15,45,48,-3,45
7,11,Watford,34,17,17,12,9,13,45,49,-4,45
11,12,Bournemouth,35,17,18,13,6,16,51,62,-11,45
14,13,Brighton,34,17,17,11,7,16,42,52,-10,40
13,14,Crystal Palace,35,18,17,11,7,17,40,50,-10,40
12,15,Newcastle,34,17,17,10,9,15,39,43,-4,39
15,16,Southampton,34,17,17,9,11,14,44,55,-11,38
16,17,Burnley,34,17,17,9,7,18,38,62,-24,34
17,18,Cardiff,34,17,17,8,4,22,31,66,-35,28
18,19,Fulham,35,18,17,4,7,24,32,78,-46,19
19,20,Huddersfield,34,17,17,3,5,26,19,62,-43,14
