,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,2,5,89,26,63,86
0,2,Liverpool,36,18,18,25,9,2,79,27,52,84
2,3,Spurs,36,18,18,24,3,9,71,38,33,75
3,4,Arsenal,35,17,18,20,7,8,69,45,24,68
6,5,Wolves,36,18,18,15,10,11,46,42,4,68
4,6,Man Utd,35,18,17,19,8,8,65,47,18,67
5,7,Chelsea,35,17,18,19,7,9,59,44,15,65
7,8,Watford,36,18,18,14,9,13,53,53,0,52
10,9,Everton,36,18,18,14,8,14,51,46,5,51
9,10,Leicester,35,18,17,14,6,15,45,46,-1,49
11,11,Bournemouth,36,18,18,13,5,18,52,66,-14,46
12,12,Newcastle,35,17,18,11,9,15,34,43,-9,45
8,13,West Ham,36,18,18,12,7,17,42,51,-9,44
15,14,Southampton,36,18,18,9,12,15,47,58,-11,42
13,15,Crystal Palace,36,18,18,10,7,19,43,55,-12,39
14,16,Brighton,35,18,17,10,8,17,38,53,-15,38
16,17,Burnley,35,18,17,10,6,19,43,67,-24,36
17,18,Cardiff,36,18,18,10,5,21,36,67,-31,35
18,19,Fulham,36,18,18,6,5,25,35,78,-43,23
19,20,Huddersfield,36,18,18,4,5,27,25,70,-45,17
