,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,92,26,66,89
0,2,Liverpool,36,18,18,25,9,2,79,27,52,84
2,3,Spurs,37,19,18,25,3,9,74,40,34,78
3,4,Arsenal,37,18,19,21,7,9,74,48,26,71
5,5,Chelsea,37,18,19,20,7,10,61,46,15,68
6,6,Wolves,36,18,18,15,10,11,46,42,4,68
4,7,Man Utd,36,18,18,19,8,9,66,49,17,67
7,8,Watford,37,19,18,15,9,13,54,53,1,55
9,9,Leicester,36,18,18,15,6,15,47,47,0,52
10,10,Everton,36,18,18,14,8,14,51,46,5,51
11,11,Bournemouth,37,18,19,13,5,19,54,69,-15,46
12,12,Newcastle,36,18,18,11,9,16,36,46,-10,45
8,13,West Ham,36,18,18,12,7,17,42,51,-9,44
15,14,Southampton,36,18,18,9,12,15,47,58,-11,42
14,15,Brighton,37,19,18,11,8,18,42,59,-17,41
13,16,Crystal Palace,37,19,18,10,8,19,44,56,-12,40
16,17,Burnley,36,18,18,10,6,20,43,70,-27,36
17,18,Cardiff,37,18,19,10,6,21,37,68,-31,36
18,19,Fulham,36,18,18,6,5,25,35,78,-43,23
19,20,Huddersfield,36,18,18,4,5,27,25,70,-45,17
