,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,73,23,50,79
1,2,Man City,32,15,17,24,4,4,82,24,58,76
2,3,Spurs,34,17,17,21,3,10,64,37,27,66
5,4,Chelsea,33,16,17,19,7,7,60,36,24,64
3,5,Arsenal,33,16,17,19,6,8,65,46,19,63
4,6,Man Utd,32,17,15,18,7,7,61,44,17,61
6,7,Wolves,33,16,17,14,9,10,43,36,7,51
10,8,Everton,34,17,17,14,7,13,53,45,8,49
9,9,Leicester,34,17,17,13,7,14,43,45,-2,46
7,10,Watford,33,17,16,13,7,13,45,48,-3,46
8,11,West Ham,33,16,17,12,6,15,42,55,-13,42
14,12,Brighton,34,17,17,11,8,15,37,44,-7,41
12,13,Newcastle,34,17,17,10,9,15,34,43,-9,39
11,14,Bournemouth,34,17,17,11,6,17,43,59,-16,39
17,15,Cardiff,34,17,17,10,5,19,35,64,-29,35
13,16,Crystal Palace,33,17,16,9,7,17,39,47,-8,34
16,17,Burnley,34,17,17,9,7,18,38,62,-24,34
15,18,Southampton,33,17,16,8,9,16,36,55,-19,33
19,19,Huddersfield,34,17,17,4,7,23,23,60,-37,19
18,20,Fulham,34,17,17,4,6,24,32,75,-43,18
