,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,3,4,89,23,66,90
0,2,Liverpool,36,18,18,25,9,2,79,20,59,84
2,3,Spurs,37,19,18,23,5,9,66,37,29,74
3,4,Arsenal,37,18,19,21,7,9,75,47,28,70
4,5,Man Utd,36,18,18,21,7,8,67,47,20,70
5,6,Chelsea,37,18,19,20,7,10,59,42,17,67
6,7,Wolves,36,18,18,16,8,12,45,40,5,56
7,8,Watford,37,19,18,15,8,14,53,54,-1,53
8,9,West Ham,36,18,18,14,6,16,50,55,-5,48
9,10,Leicester,36,18,18,13,8,15,46,49,-3,47
14,11,Brighton,37,19,18,12,8,17,39,51,-12,44
10,12,Everton,36,18,18,12,7,17,49,54,-5,43
13,13,Crystal Palace,37,19,18,12,7,18,41,47,-6,43
12,14,Newcastle,36,18,18,11,10,15,35,43,-8,43
11,15,Bournemouth,37,18,19,12,7,18,48,64,-16,43
15,16,Southampton,36,18,18,9,10,17,40,58,-18,37
16,17,Burnley,36,18,18,9,8,19,39,65,-26,35
17,18,Cardiff,37,18,19,9,6,22,36,70,-34,33
18,19,Fulham,36,18,18,6,7,23,36,77,-41,25
19,20,Huddersfield,36,18,18,3,6,27,23,72,-49,15
