,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,28,8,1,87,26,61,92
1,2,Man City,38,19,19,29,4,5,92,26,66,91
3,3,Arsenal,38,19,19,22,7,9,82,55,27,74
4,4,Man Utd,37,19,18,20,9,8,69,48,21,71
2,5,Spurs,37,19,18,22,2,13,70,46,24,68
5,6,Chelsea,37,18,19,19,9,9,61,41,20,67
6,7,Wolves,37,18,19,13,10,14,49,53,-4,62
7,8,Watford,37,19,18,15,10,12,55,53,2,56
13,9,Crystal Palace,38,19,19,13,10,15,50,47,3,51
10,10,Everton,37,18,19,13,9,15,49,48,1,49
9,11,Leicester,37,19,18,14,6,17,49,55,-6,49
14,12,Brighton,38,19,19,14,6,18,44,55,-11,48
12,13,Newcastle,38,19,19,12,9,17,41,54,-13,48
8,14,West Ham,37,18,19,13,7,17,46,58,-12,47
11,15,Bournemouth,38,19,19,13,5,20,51,70,-19,46
16,16,Burnley,38,19,19,12,6,20,45,68,-23,42
15,17,Southampton,37,19,18,9,11,17,43,59,-16,41
17,18,Cardiff,37,18,19,8,6,23,30,68,-38,30
18,19,Fulham,38,19,19,7,7,24,39,75,-36,28
19,20,Huddersfield,37,18,19,5,5,27,25,72,-47,20
