,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,83,22,61,80
0,2,Liverpool,33,17,16,23,9,1,71,19,52,78
3,3,Arsenal,33,16,17,20,6,7,69,42,27,66
2,4,Spurs,33,17,16,21,3,9,60,34,26,66
5,5,Chelsea,33,16,17,19,6,8,56,38,18,63
4,6,Man Utd,32,17,15,18,7,7,61,43,18,61
6,7,Wolves,33,16,17,14,8,11,43,39,4,50
9,8,Leicester,34,17,17,13,7,14,44,45,-1,46
8,9,West Ham,33,16,17,13,6,14,46,50,-4,45
7,10,Watford,33,17,16,12,8,13,45,50,-5,44
11,11,Bournemouth,33,16,17,12,5,16,45,59,-14,41
10,12,Everton,33,16,17,11,7,15,46,50,-4,40
14,13,Brighton,33,17,16,11,6,16,36,45,-9,39
12,14,Newcastle,34,17,17,10,9,15,33,42,-9,39
13,15,Crystal Palace,33,17,16,10,7,16,39,44,-5,37
15,16,Southampton,33,17,16,8,10,15,37,54,-17,34
16,17,Burnley,33,17,16,9,6,18,36,60,-24,33
17,18,Cardiff,33,16,17,9,4,20,32,63,-31,31
18,19,Fulham,33,17,16,4,6,23,31,74,-43,18
19,20,Huddersfield,33,16,17,3,6,24,19,59,-40,15
