,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,8,2,78,21,57,86
1,2,Man City,36,18,18,24,6,6,83,27,56,78
2,3,Spurs,36,18,18,24,2,10,67,39,28,74
4,4,Man Utd,36,18,18,21,8,7,68,44,24,71
3,5,Arsenal,35,17,18,19,8,8,74,50,24,65
5,6,Chelsea,36,18,18,19,7,10,54,38,16,64
6,7,Wolves,36,18,18,15,9,12,50,47,3,54
10,8,Everton,36,18,18,14,8,14,52,47,5,50
9,9,Leicester,35,18,17,14,7,14,46,47,-1,49
14,10,Brighton,36,18,18,14,7,15,43,47,-4,49
7,11,Watford,36,18,18,13,8,15,49,58,-9,47
8,12,West Ham,36,18,18,13,7,16,46,56,-10,46
11,13,Bournemouth,36,18,18,13,6,17,51,64,-13,45
13,14,Crystal Palace,36,18,18,11,8,17,43,49,-6,41
15,15,Southampton,36,18,18,10,9,17,41,57,-16,39
12,16,Newcastle,36,18,18,10,8,18,38,50,-12,38
16,17,Burnley,36,18,18,10,7,19,43,66,-23,37
17,18,Cardiff,36,18,18,10,6,20,33,63,-30,36
18,19,Fulham,36,18,18,5,7,24,33,76,-43,22
19,20,Huddersfield,36,18,18,3,6,27,24,70,-46,15
