,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,8,2,79,21,58,89
1,2,Man City,38,19,19,25,6,7,85,32,53,81
2,3,Spurs,37,19,18,25,2,10,70,40,30,77
4,4,Man Utd,37,19,18,22,8,7,69,44,25,74
3,5,Arsenal,38,19,19,20,8,10,80,57,23,68
5,6,Chelsea,37,18,19,19,7,11,54,40,14,64
9,7,Leicester,37,19,18,16,7,14,55,49,6,55
6,8,Wolves,37,18,19,15,9,13,53,51,2,54
10,9,Everton,37,18,19,15,8,14,55,47,8,53
7,10,Watford,37,19,18,14,8,15,51,58,-7,50
8,11,West Ham,37,18,19,14,7,16,51,56,-5,49
14,12,Brighton,38,19,19,14,7,17,43,51,-8,49
11,13,Bournemouth,37,18,19,13,6,18,52,67,-15,45
13,14,Crystal Palace,37,19,18,11,9,17,44,50,-6,42
16,15,Burnley,38,19,19,11,7,20,46,71,-25,40
15,16,Southampton,37,19,18,10,9,18,41,62,-21,39
12,17,Newcastle,37,18,19,10,8,19,38,51,-13,38
17,18,Cardiff,37,18,19,10,7,20,34,64,-30,37
18,19,Fulham,37,19,18,6,7,24,37,79,-42,25
19,20,Huddersfield,37,18,19,3,6,28,24,71,-47,15
