,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,27,9,2,83,24,59,90
1,2,Man City,38,19,19,27,5,6,88,27,61,86
4,3,Man Utd,38,19,19,22,9,7,72,50,22,75
5,4,Chelsea,38,19,19,22,7,9,61,40,21,73
3,5,Arsenal,38,19,19,20,10,8,76,49,27,70
2,6,Spurs,37,19,18,22,1,14,64,44,20,67
6,7,Wolves,38,19,19,16,9,13,48,44,4,57
9,8,Leicester,38,19,19,16,7,15,48,46,2,55
7,9,Watford,37,19,18,15,8,14,53,52,1,53
13,10,Crystal Palace,38,19,19,15,7,16,56,49,7,52
10,11,Everton,37,18,19,15,7,15,56,51,5,52
8,12,West Ham,37,18,19,15,7,15,52,55,-3,52
11,13,Bournemouth,38,19,19,14,5,19,53,72,-19,47
12,14,Newcastle,38,19,19,10,11,17,41,53,-12,41
14,15,Brighton,38,19,19,11,8,19,48,61,-13,41
15,16,Southampton,37,19,18,9,10,18,40,65,-25,37
16,17,Burnley,38,19,19,9,8,21,41,68,-27,35
17,18,Cardiff,38,19,19,9,6,23,33,70,-37,33
18,19,Fulham,38,19,19,7,5,26,38,84,-46,26
19,20,Huddersfield,37,18,19,4,5,28,22,69,-47,17
