,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,9,1,83,23,60,90
1,2,Man City,38,19,19,27,5,6,88,27,61,86
4,3,Man Utd,37,19,18,21,9,7,71,50,21,72
3,4,Arsenal,38,19,19,20,10,8,76,49,27,70
5,5,Chelsea,37,18,19,21,7,9,60,40,20,70
2,6,Spurs,37,19,18,22,1,14,64,44,20,67
9,7,Leicester,37,19,18,16,7,14,48,45,3,55
6,8,Wolves,37,18,19,15,9,13,47,44,3,54
7,9,Watford,37,19,18,15,8,14,53,52,1,53
10,10,Everton,37,18,19,15,7,15,56,51,5,52
8,11,West Ham,37,18,19,15,7,15,52,55,-3,52
13,12,Crystal Palace,37,19,18,14,7,16,51,49,2,49
11,13,Bournemouth,37,18,19,14,5,18,53,67,-14,47
14,14,Brighton,38,19,19,11,8,19,48,61,-13,41
12,15,Newcastle,37,18,19,9,11,17,39,52,-13,38
15,16,Southampton,37,19,18,9,10,18,40,65,-25,37
16,17,Burnley,38,19,19,9,8,21,41,68,-27,35
17,18,Cardiff,37,18,19,9,6,22,33,69,-36,33
18,19,Fulham,37,19,18,7,5,25,37,82,-45,26
19,20,Huddersfield,37,18,19,4,5,28,22,69,-47,17
