,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,27,3,5,89,25,64,84
0,2,Liverpool,36,18,18,25,8,3,79,22,57,83
3,3,Arsenal,35,17,18,22,7,6,73,44,29,74
2,4,Spurs,36,18,18,23,2,11,67,40,27,71
4,5,Man Utd,35,18,17,19,7,9,64,47,17,66
5,6,Chelsea,35,17,18,19,8,8,56,41,15,66
6,7,Wolves,35,17,18,12,9,14,42,46,-4,58
9,8,Leicester,35,18,17,14,7,14,44,45,-1,50
10,9,Everton,36,18,18,13,8,15,49,47,2,48
8,10,West Ham,36,18,18,13,8,15,47,52,-5,48
7,11,Watford,35,18,17,13,8,14,46,51,-5,48
14,12,Brighton,35,18,17,13,7,15,45,44,1,46
11,13,Bournemouth,36,18,18,12,7,17,48,65,-17,45
12,14,Newcastle,35,17,18,10,9,16,33,44,-11,42
15,15,Southampton,36,18,18,10,9,17,40,59,-19,42
13,16,Crystal Palace,36,18,18,10,8,18,39,46,-7,40
17,17,Cardiff,36,18,18,10,5,21,35,70,-35,35
16,18,Burnley,35,18,17,9,7,19,38,64,-26,34
18,19,Fulham,36,18,18,7,7,22,37,74,-37,28
19,20,Huddersfield,36,18,18,4,6,26,19,64,-45,18
