,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,25,7,2,72,20,52,82
1,2,Man City,34,16,18,26,2,6,86,28,58,80
2,3,Spurs,35,18,17,24,1,10,69,38,31,73
3,4,Arsenal,35,17,18,20,8,7,76,46,30,69
4,5,Man Utd,33,17,16,19,8,6,64,44,20,67
5,6,Chelsea,34,17,17,19,6,9,54,36,18,64
6,7,Wolves,35,17,18,14,9,12,47,46,1,64
7,8,Watford,35,18,17,15,8,12,51,48,3,54
9,9,Leicester,35,18,17,14,6,15,45,46,-1,49
11,10,Bournemouth,35,17,18,14,5,16,50,61,-11,49
8,11,West Ham,35,17,18,12,8,15,42,50,-8,45
12,12,Newcastle,35,17,18,10,11,14,38,45,-7,44
10,13,Everton,34,17,17,11,8,15,45,49,-4,42
14,14,Brighton,35,18,17,12,6,17,39,49,-10,42
13,15,Crystal Palace,35,18,17,10,7,18,44,55,-11,39
15,16,Southampton,35,18,17,8,11,16,40,55,-15,38
16,17,Burnley,34,17,17,9,6,19,38,63,-25,33
17,18,Cardiff,34,17,17,9,4,21,29,65,-36,31
18,19,Fulham,35,18,17,6,5,24,35,76,-41,23
19,20,Huddersfield,35,17,18,3,6,26,19,63,-44,15
