,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,91,23,68,86
0,2,Liverpool,35,18,17,25,9,1,77,21,56,84
2,3,Spurs,35,18,17,23,1,11,66,41,25,70
4,4,Man Utd,34,18,16,21,7,6,64,42,22,70
3,5,Arsenal,35,17,18,20,7,8,71,47,24,67
5,6,Chelsea,34,17,17,19,7,8,59,39,20,64
7,7,Watford,35,18,17,14,8,13,52,53,-1,50
6,8,Wolves,35,17,18,13,10,12,44,42,2,49
9,9,Leicester,35,18,17,14,6,15,47,46,1,48
10,10,Everton,35,17,18,12,8,15,44,44,0,44
14,11,Brighton,35,18,17,12,7,16,41,50,-9,43
11,12,Bournemouth,35,17,18,12,7,16,48,61,-13,43
8,13,West Ham,35,17,18,12,6,17,42,54,-12,42
13,14,Crystal Palace,35,18,17,11,6,18,46,49,-3,39
16,15,Burnley,34,17,17,10,7,17,40,60,-20,37
12,16,Newcastle,35,17,18,9,9,17,33,50,-17,36
17,17,Cardiff,35,17,18,9,5,21,30,67,-37,32
15,18,Southampton,35,18,17,7,10,18,38,62,-24,31
19,19,Huddersfield,35,17,18,6,5,24,23,60,-37,23
18,20,Fulham,35,18,17,4,7,24,31,76,-45,19
