,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,82,21,61,77
0,2,Liverpool,31,16,15,23,7,1,70,18,52,76
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,7,6,64,40,24,61
5,5,Chelsea,31,15,16,18,6,7,53,34,19,60
4,6,Man Utd,30,16,14,17,7,6,58,40,18,58
6,7,Wolves,32,16,16,12,10,10,39,37,2,46
7,8,Watford,31,16,15,13,7,11,45,45,0,46
9,9,Leicester,32,16,16,12,6,14,42,45,-3,42
8,10,West Ham,31,15,16,12,6,13,41,46,-5,42
10,11,Everton,31,15,16,11,7,13,43,42,1,40
14,12,Brighton,32,16,16,11,6,15,38,46,-8,39
11,13,Bournemouth,32,16,16,11,6,15,45,58,-13,39
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
13,15,Crystal Palace,31,15,16,9,6,16,37,43,-6,33
16,16,Burnley,32,16,16,8,7,17,35,59,-24,31
15,17,Southampton,32,17,15,7,9,16,36,56,-20,30
17,18,Cardiff,31,15,16,8,4,19,27,59,-32,28
19,19,Huddersfield,32,16,16,4,5,23,20,58,-38,17
18,20,Fulham,32,16,16,4,5,23,29,73,-44,17
