,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,93,24,69,89
0,2,Liverpool,36,18,18,27,8,1,80,19,61,89
2,3,Spurs,37,19,18,25,1,11,65,39,26,76
3,4,Arsenal,37,18,19,21,9,7,73,46,27,72
4,5,Man Utd,36,18,18,19,10,7,66,48,18,67
5,6,Chelsea,36,18,18,18,8,10,54,44,10,62
7,7,Watford,36,18,18,15,9,12,48,46,2,54
9,8,Leicester,36,18,18,15,6,15,50,48,2,51
6,9,Wolves,36,18,18,13,10,13,40,43,-3,49
8,10,West Ham,36,18,18,13,8,15,44,52,-8,47
14,11,Brighton,37,19,18,11,11,15,40,48,-8,44
11,12,Bournemouth,37,18,19,12,8,17,52,65,-13,44
10,13,Everton,36,18,18,11,10,15,48,49,-1,43
16,14,Burnley,36,18,18,11,7,18,44,63,-19,40
13,15,Crystal Palace,36,18,18,10,9,17,40,46,-6,39
12,16,Newcastle,36,18,18,9,10,17,32,47,-15,37
15,17,Southampton,36,18,18,8,11,17,42,60,-18,35
17,18,Cardiff,36,18,18,8,6,22,30,70,-40,30
18,19,Fulham,36,18,18,4,9,23,33,75,-42,21
19,20,Huddersfield,36,18,18,4,6,26,22,64,-42,18
