,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,87,21,66,86
0,2,Liverpool,35,18,17,26,8,1,79,19,60,86
2,3,Spurs,35,18,17,23,1,11,62,38,24,70
3,4,Arsenal,35,17,18,20,8,7,69,44,25,68
4,5,Man Utd,34,18,16,19,9,6,64,42,22,66
5,6,Chelsea,34,17,17,18,7,9,52,41,11,61
9,7,Leicester,35,18,17,15,6,14,50,46,4,51
7,8,Watford,35,18,17,14,9,12,47,46,1,51
6,9,Wolves,35,17,18,13,10,12,40,42,-2,49
8,10,West Ham,35,17,18,13,8,14,44,51,-7,47
10,11,Everton,35,17,18,11,9,15,47,48,-1,42
14,12,Brighton,35,18,17,11,9,15,38,46,-8,42
11,13,Bournemouth,35,17,18,11,8,16,47,61,-14,41
13,14,Crystal Palace,35,18,17,10,8,17,39,45,-6,38
12,15,Newcastle,35,17,18,9,9,17,32,47,-15,36
15,16,Southampton,35,18,17,8,11,16,40,56,-16,35
16,17,Burnley,34,17,17,9,7,18,40,61,-21,34
17,18,Cardiff,35,17,18,8,5,22,29,69,-40,29
18,19,Fulham,35,18,17,4,8,23,32,74,-42,20
19,20,Huddersfield,35,17,18,4,6,25,22,63,-41,18
