,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,85,23,62,80
0,2,Liverpool,33,17,16,24,8,1,74,19,55,80
2,3,Spurs,32,17,15,21,1,10,59,36,23,64
4,4,Man Utd,32,17,15,18,8,6,61,41,20,62
3,5,Arsenal,32,15,17,18,7,7,65,42,23,61
5,6,Chelsea,32,16,16,18,7,7,53,34,19,61
7,7,Watford,33,17,16,14,8,11,49,45,4,50
6,8,Wolves,33,16,17,12,9,12,39,40,-1,45
9,9,Leicester,33,17,16,13,5,15,43,47,-4,44
11,10,Bournemouth,33,16,17,13,5,15,48,58,-10,44
10,11,Everton,32,16,16,12,7,13,45,43,2,43
8,12,West Ham,32,15,17,12,6,14,42,48,-6,42
12,13,Newcastle,33,16,17,11,8,14,34,41,-7,41
14,14,Brighton,32,16,16,9,7,16,33,46,-13,34
13,15,Crystal Palace,33,17,16,9,6,18,37,45,-8,33
16,16,Burnley,33,17,16,9,6,18,37,61,-24,33
15,17,Southampton,33,17,16,7,11,15,36,55,-19,32
17,18,Cardiff,33,16,17,9,5,19,31,61,-30,32
19,19,Huddersfield,33,16,17,4,5,24,20,59,-39,17
18,20,Fulham,33,17,16,4,5,24,29,76,-47,17
