,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,4,4,94,26,68,94
0,2,Liverpool,38,19,19,28,8,2,85,21,64,92
3,3,Arsenal,38,19,19,21,8,9,79,51,28,71
2,4,Spurs,37,19,18,23,2,12,65,41,24,71
4,5,Man Utd,37,19,18,20,10,7,68,49,19,70
5,6,Chelsea,38,19,19,20,9,9,61,41,20,69
6,7,Wolves,38,19,19,15,9,14,44,44,0,54
10,8,Everton,37,18,19,15,8,14,56,50,6,53
7,9,Watford,37,19,18,15,8,14,54,54,0,53
9,10,Leicester,38,19,19,14,7,17,50,55,-5,49
11,11,Bournemouth,38,19,19,14,7,17,58,68,-10,49
8,12,West Ham,37,18,19,13,9,15,48,54,-6,48
12,13,Newcastle,38,19,19,13,8,17,39,47,-8,47
13,14,Crystal Palace,38,19,19,11,7,20,46,52,-6,40
14,15,Brighton,38,19,19,10,9,19,37,54,-17,39
16,16,Burnley,38,19,19,10,7,21,41,70,-29,37
17,17,Cardiff,37,18,19,10,5,22,34,68,-34,35
15,18,Southampton,37,19,18,7,12,18,38,63,-25,33
18,19,Fulham,38,19,19,7,6,25,34,81,-47,27
19,20,Huddersfield,37,18,19,6,5,26,24,66,-42,23
